video_id,label,source,dataset,method,skip_frames,n_detected_frames,target_frames,feat_shape,video_path
ffpp_real_422,0,FFpp,FFpp,real,5,64,64,"[64, 30]",FaceForensics++_C23/original/422.mp4
ffpp_real_423,0,FFpp,FFpp,real,28,65,64,"[64, 30]",FaceForensics++_C23/original/423.mp4
ffpp_real_424,0,FFpp,FFpp,real,5,63,64,"[64, 30]",FaceForensics++_C23/original/424.mp4
ffpp_real_425,0,FFpp,FFpp,real,5,68,64,"[64, 30]",FaceForensics++_C23/original/425.mp4
ffpp_real_426,0,FFpp,FFpp,real,5,67,64,"[64, 30]",FaceForensics++_C23/original/426.mp4
ffpp_real_427,0,FFpp,FFpp,real,7,67,64,"[64, 30]",FaceForensics++_C23/original/427.mp4
ffpp_real_428,0,FFpp,FFpp,real,8,68,64,"[64, 30]",FaceForensics++_C23/original/428.mp4
ffpp_real_429,0,FFpp,FFpp,real,7,66,64,"[64, 30]",FaceForensics++_C23/original/429.mp4
ffpp_real_430,0,FFpp,FFpp,real,6,60,64,"[64, 30]",FaceForensics++_C23/original/430.mp4
ffpp_real_431,0,FFpp,FFpp,real,10,62,64,"[64, 30]",FaceForensics++_C23/original/431.mp4
ffpp_real_432,0,FFpp,FFpp,real,6,60,64,"[64, 30]",FaceForensics++_C23/original/432.mp4
ffpp_real_433,0,FFpp,FFpp,real,8,67,64,"[64, 30]",FaceForensics++_C23/original/433.mp4
ffpp_real_434,0,FFpp,FFpp,real,5,68,64,"[64, 30]",FaceForensics++_C23/original/434.mp4
ffpp_real_435,0,FFpp,FFpp,real,7,68,64,"[64, 30]",FaceForensics++_C23/original/435.mp4
ffpp_real_436,0,FFpp,FFpp,real,8,65,64,"[64, 30]",FaceForensics++_C23/original/436.mp4
ffpp_real_437,0,FFpp,FFpp,real,9,66,64,"[64, 30]",FaceForensics++_C23/original/437.mp4
ffpp_real_438,0,FFpp,FFpp,real,8,68,64,"[64, 30]",FaceForensics++_C23/original/438.mp4
ffpp_real_439,0,FFpp,FFpp,real,7,66,64,"[64, 30]",FaceForensics++_C23/original/439.mp4
ffpp_real_440,0,FFpp,FFpp,real,7,60,64,"[64, 30]",FaceForensics++_C23/original/440.mp4
ffpp_real_441,0,FFpp,FFpp,real,5,61,64,"[64, 30]",FaceForensics++_C23/original/441.mp4
ffpp_real_442,0,FFpp,FFpp,real,6,60,64,"[64, 30]",FaceForensics++_C23/original/442.mp4
ffpp_real_443,0,FFpp,FFpp,real,18,64,64,"[64, 30]",FaceForensics++_C23/original/443.mp4
ffpp_real_444,0,FFpp,FFpp,real,7,63,64,"[64, 30]",FaceForensics++_C23/original/444.mp4
ffpp_real_445,0,FFpp,FFpp,real,16,66,64,"[64, 30]",FaceForensics++_C23/original/445.mp4
ffpp_real_446,0,FFpp,FFpp,real,7,61,64,"[64, 30]",FaceForensics++_C23/original/446.mp4
ffpp_real_447,0,FFpp,FFpp,real,5,66,64,"[64, 30]",FaceForensics++_C23/original/447.mp4
ffpp_real_448,0,FFpp,FFpp,real,8,66,64,"[64, 30]",FaceForensics++_C23/original/448.mp4
ffpp_real_449,0,FFpp,FFpp,real,5,62,64,"[64, 30]",FaceForensics++_C23/original/449.mp4
ffpp_real_450,0,FFpp,FFpp,real,12,65,64,"[64, 30]",FaceForensics++_C23/original/450.mp4
ffpp_real_451,0,FFpp,FFpp,real,6,64,64,"[64, 30]",FaceForensics++_C23/original/451.mp4
ffpp_real_452,0,FFpp,FFpp,real,9,68,64,"[64, 30]",FaceForensics++_C23/original/452.mp4
ffpp_real_453,0,FFpp,FFpp,real,10,65,64,"[64, 30]",FaceForensics++_C23/original/453.mp4
ffpp_real_454,0,FFpp,FFpp,real,6,64,64,"[64, 30]",FaceForensics++_C23/original/454.mp4
ffpp_real_455,0,FFpp,FFpp,real,6,62,64,"[64, 30]",FaceForensics++_C23/original/455.mp4
ffpp_real_456,0,FFpp,FFpp,real,10,61,64,"[64, 30]",FaceForensics++_C23/original/456.mp4
ffpp_real_457,0,FFpp,FFpp,real,8,66,64,"[64, 30]",FaceForensics++_C23/original/457.mp4
ffpp_real_458,0,FFpp,FFpp,real,5,71,64,"[64, 30]",FaceForensics++_C23/original/458.mp4
ffpp_real_459,0,FFpp,FFpp,real,8,66,64,"[64, 30]",FaceForensics++_C23/original/459.mp4
ffpp_real_460,0,FFpp,FFpp,real,10,64,64,"[64, 30]",FaceForensics++_C23/original/460.mp4
ffpp_real_461,0,FFpp,FFpp,real,10,62,64,"[64, 30]",FaceForensics++_C23/original/461.mp4
ffpp_real_462,0,FFpp,FFpp,real,9,65,64,"[64, 30]",FaceForensics++_C23/original/462.mp4
ffpp_real_463,0,FFpp,FFpp,real,5,63,64,"[64, 30]",FaceForensics++_C23/original/463.mp4
ffpp_real_464,0,FFpp,FFpp,real,6,68,64,"[64, 30]",FaceForensics++_C23/original/464.mp4
ffpp_real_465,0,FFpp,FFpp,real,5,66,64,"[64, 30]",FaceForensics++_C23/original/465.mp4
ffpp_real_466,0,FFpp,FFpp,real,5,67,64,"[64, 30]",FaceForensics++_C23/original/466.mp4
ffpp_real_467,0,FFpp,FFpp,real,7,61,64,"[64, 30]",FaceForensics++_C23/original/467.mp4
ffpp_real_468,0,FFpp,FFpp,real,9,67,64,"[64, 30]",FaceForensics++_C23/original/468.mp4
ffpp_real_469,0,FFpp,FFpp,real,6,69,64,"[64, 30]",FaceForensics++_C23/original/469.mp4
ffpp_real_470,0,FFpp,FFpp,real,14,65,64,"[64, 30]",FaceForensics++_C23/original/470.mp4
ffpp_real_471,0,FFpp,FFpp,real,8,68,64,"[64, 30]",FaceForensics++_C23/original/471.mp4
ffpp_real_472,0,FFpp,FFpp,real,7,69,64,"[64, 30]",FaceForensics++_C23/original/472.mp4
ffpp_real_473,0,FFpp,FFpp,real,9,64,64,"[64, 30]",FaceForensics++_C23/original/473.mp4
ffpp_real_474,0,FFpp,FFpp,real,5,60,64,"[64, 30]",FaceForensics++_C23/original/474.mp4
ffpp_real_475,0,FFpp,FFpp,real,5,68,64,"[64, 30]",FaceForensics++_C23/original/475.mp4
ffpp_real_476,0,FFpp,FFpp,real,5,62,64,"[64, 30]",FaceForensics++_C23/original/476.mp4
ffpp_real_477,0,FFpp,FFpp,real,6,61,64,"[64, 30]",FaceForensics++_C23/original/477.mp4
ffpp_real_478,0,FFpp,FFpp,real,12,63,64,"[64, 30]",FaceForensics++_C23/original/478.mp4
ffpp_real_479,0,FFpp,FFpp,real,8,61,64,"[64, 30]",FaceForensics++_C23/original/479.mp4
ffpp_real_480,0,FFpp,FFpp,real,8,61,64,"[64, 30]",FaceForensics++_C23/original/480.mp4
ffpp_real_481,0,FFpp,FFpp,real,6,69,64,"[64, 30]",FaceForensics++_C23/original/481.mp4
ffpp_real_482,0,FFpp,FFpp,real,6,59,64,"[64, 30]",FaceForensics++_C23/original/482.mp4
ffpp_real_483,0,FFpp,FFpp,real,6,63,64,"[64, 30]",FaceForensics++_C23/original/483.mp4
ffpp_real_484,0,FFpp,FFpp,real,5,64,64,"[64, 30]",FaceForensics++_C23/original/484.mp4
ffpp_real_485,0,FFpp,FFpp,real,13,62,64,"[64, 30]",FaceForensics++_C23/original/485.mp4
ffpp_real_486,0,FFpp,FFpp,real,9,63,64,"[64, 30]",FaceForensics++_C23/original/486.mp4
ffpp_real_487,0,FFpp,FFpp,real,5,64,64,"[64, 30]",FaceForensics++_C23/original/487.mp4
ffpp_real_488,0,FFpp,FFpp,real,8,65,64,"[64, 30]",FaceForensics++_C23/original/488.mp4
ffpp_real_489,0,FFpp,FFpp,real,9,63,64,"[64, 30]",FaceForensics++_C23/original/489.mp4
ffpp_real_490,0,FFpp,FFpp,real,10,64,64,"[64, 30]",FaceForensics++_C23/original/490.mp4
ffpp_real_491,0,FFpp,FFpp,real,7,61,64,"[64, 30]",FaceForensics++_C23/original/491.mp4
ffpp_real_492,0,FFpp,FFpp,real,5,70,64,"[64, 30]",FaceForensics++_C23/original/492.mp4
ffpp_real_493,0,FFpp,FFpp,real,6,66,64,"[64, 30]",FaceForensics++_C23/original/493.mp4
ffpp_real_494,0,FFpp,FFpp,real,13,62,64,"[64, 30]",FaceForensics++_C23/original/494.mp4
ffpp_real_495,0,FFpp,FFpp,real,9,64,64,"[64, 30]",FaceForensics++_C23/original/495.mp4
ffpp_real_496,0,FFpp,FFpp,real,23,66,64,"[64, 30]",FaceForensics++_C23/original/496.mp4
ffpp_real_497,0,FFpp,FFpp,real,10,63,64,"[64, 30]",FaceForensics++_C23/original/497.mp4
ffpp_real_498,0,FFpp,FFpp,real,5,64,64,"[64, 30]",FaceForensics++_C23/original/498.mp4
ffpp_real_499,0,FFpp,FFpp,real,8,65,64,"[64, 30]",FaceForensics++_C23/original/499.mp4
ffpp_real_500,0,FFpp,FFpp,real,5,59,64,"[64, 30]",FaceForensics++_C23/original/500.mp4
ffpp_real_501,0,FFpp,FFpp,real,8,66,64,"[64, 30]",FaceForensics++_C23/original/501.mp4
ffpp_real_502,0,FFpp,FFpp,real,5,64,64,"[64, 30]",FaceForensics++_C23/original/502.mp4
ffpp_real_503,0,FFpp,FFpp,real,11,62,64,"[64, 30]",FaceForensics++_C23/original/503.mp4
ffpp_real_504,0,FFpp,FFpp,real,5,64,64,"[64, 30]",FaceForensics++_C23/original/504.mp4
ffpp_real_505,0,FFpp,FFpp,real,8,68,64,"[64, 30]",FaceForensics++_C23/original/505.mp4
ffpp_real_506,0,FFpp,FFpp,real,10,67,64,"[64, 30]",FaceForensics++_C23/original/506.mp4
ffpp_real_507,0,FFpp,FFpp,real,7,67,64,"[64, 30]",FaceForensics++_C23/original/507.mp4
ffpp_real_508,0,FFpp,FFpp,real,9,67,64,"[64, 30]",FaceForensics++_C23/original/508.mp4
ffpp_real_509,0,FFpp,FFpp,real,9,63,64,"[64, 30]",FaceForensics++_C23/original/509.mp4
ffpp_real_510,0,FFpp,FFpp,real,5,68,64,"[64, 30]",FaceForensics++_C23/original/510.mp4
ffpp_real_511,0,FFpp,FFpp,real,13,63,64,"[64, 30]",FaceForensics++_C23/original/511.mp4
ffpp_real_512,0,FFpp,FFpp,real,12,63,64,"[64, 30]",FaceForensics++_C23/original/512.mp4
ffpp_real_513,0,FFpp,FFpp,real,8,62,64,"[64, 30]",FaceForensics++_C23/original/513.mp4
ffpp_real_514,0,FFpp,FFpp,real,6,61,64,"[64, 30]",FaceForensics++_C23/original/514.mp4
ffpp_real_515,0,FFpp,FFpp,real,12,64,64,"[64, 30]",FaceForensics++_C23/original/515.mp4
ffpp_real_516,0,FFpp,FFpp,real,6,59,64,"[64, 30]",FaceForensics++_C23/original/516.mp4
ffpp_real_517,0,FFpp,FFpp,real,6,63,64,"[64, 30]",FaceForensics++_C23/original/517.mp4
ffpp_real_518,0,FFpp,FFpp,real,5,59,64,"[64, 30]",FaceForensics++_C23/original/518.mp4
ffpp_real_519,0,FFpp,FFpp,real,12,63,64,"[64, 30]",FaceForensics++_C23/original/519.mp4
ffpp_real_520,0,FFpp,FFpp,real,5,70,64,"[64, 30]",FaceForensics++_C23/original/520.mp4
ffpp_real_521,0,FFpp,FFpp,real,5,61,64,"[64, 30]",FaceForensics++_C23/original/521.mp4
ffpp_real_522,0,FFpp,FFpp,real,11,65,64,"[64, 30]",FaceForensics++_C23/original/522.mp4
ffpp_real_523,0,FFpp,FFpp,real,6,63,64,"[64, 30]",FaceForensics++_C23/original/523.mp4
ffpp_real_524,0,FFpp,FFpp,real,8,66,64,"[64, 30]",FaceForensics++_C23/original/524.mp4
ffpp_real_525,0,FFpp,FFpp,real,8,65,64,"[64, 30]",FaceForensics++_C23/original/525.mp4
ffpp_real_526,0,FFpp,FFpp,real,13,65,64,"[64, 30]",FaceForensics++_C23/original/526.mp4
ffpp_real_527,0,FFpp,FFpp,real,5,69,64,"[64, 30]",FaceForensics++_C23/original/527.mp4
ffpp_real_528,0,FFpp,FFpp,real,6,63,64,"[64, 30]",FaceForensics++_C23/original/528.mp4
ffpp_real_529,0,FFpp,FFpp,real,5,67,64,"[64, 30]",FaceForensics++_C23/original/529.mp4
ffpp_real_530,0,FFpp,FFpp,real,11,66,64,"[64, 30]",FaceForensics++_C23/original/530.mp4
ffpp_real_531,0,FFpp,FFpp,real,5,64,64,"[64, 30]",FaceForensics++_C23/original/531.mp4
ffpp_real_532,0,FFpp,FFpp,real,6,66,64,"[64, 30]",FaceForensics++_C23/original/532.mp4
ffpp_real_533,0,FFpp,FFpp,real,9,62,64,"[64, 30]",FaceForensics++_C23/original/533.mp4
ffpp_real_534,0,FFpp,FFpp,real,6,64,64,"[64, 30]",FaceForensics++_C23/original/534.mp4
ffpp_real_535,0,FFpp,FFpp,real,10,67,64,"[64, 30]",FaceForensics++_C23/original/535.mp4
ffpp_real_536,0,FFpp,FFpp,real,9,67,64,"[64, 30]",FaceForensics++_C23/original/536.mp4
ffpp_real_537,0,FFpp,FFpp,real,6,65,64,"[64, 30]",FaceForensics++_C23/original/537.mp4
ffpp_real_538,0,FFpp,FFpp,real,9,67,64,"[64, 30]",FaceForensics++_C23/original/538.mp4
ffpp_real_539,0,FFpp,FFpp,real,5,63,64,"[64, 30]",FaceForensics++_C23/original/539.mp4
ffpp_real_540,0,FFpp,FFpp,real,15,64,64,"[64, 30]",FaceForensics++_C23/original/540.mp4
ffpp_real_541,0,FFpp,FFpp,real,6,65,64,"[64, 30]",FaceForensics++_C23/original/541.mp4
ffpp_real_542,0,FFpp,FFpp,real,5,64,64,"[64, 30]",FaceForensics++_C23/original/542.mp4
ffpp_real_543,0,FFpp,FFpp,real,11,66,64,"[64, 30]",FaceForensics++_C23/original/543.mp4
ffpp_real_544,0,FFpp,FFpp,real,6,60,64,"[64, 30]",FaceForensics++_C23/original/544.mp4
ffpp_real_545,0,FFpp,FFpp,real,7,63,64,"[64, 30]",FaceForensics++_C23/original/545.mp4
ffpp_real_546,0,FFpp,FFpp,real,11,65,64,"[64, 30]",FaceForensics++_C23/original/546.mp4
ffpp_real_547,0,FFpp,FFpp,real,8,62,64,"[64, 30]",FaceForensics++_C23/original/547.mp4
ffpp_real_548,0,FFpp,FFpp,real,9,64,64,"[64, 30]",FaceForensics++_C23/original/548.mp4
ffpp_real_549,0,FFpp,FFpp,real,10,63,64,"[64, 30]",FaceForensics++_C23/original/549.mp4
ffpp_real_550,0,FFpp,FFpp,real,7,64,64,"[64, 30]",FaceForensics++_C23/original/550.mp4
ffpp_real_551,0,FFpp,FFpp,real,11,67,64,"[64, 30]",FaceForensics++_C23/original/551.mp4
ffpp_real_552,0,FFpp,FFpp,real,5,61,64,"[64, 30]",FaceForensics++_C23/original/552.mp4
ffpp_real_553,0,FFpp,FFpp,real,6,61,64,"[64, 30]",FaceForensics++_C23/original/553.mp4
ffpp_real_554,0,FFpp,FFpp,real,13,64,64,"[64, 30]",FaceForensics++_C23/original/554.mp4
ffpp_real_555,0,FFpp,FFpp,real,9,64,64,"[64, 30]",FaceForensics++_C23/original/555.mp4
ffpp_real_556,0,FFpp,FFpp,real,6,62,64,"[64, 30]",FaceForensics++_C23/original/556.mp4
ffpp_real_557,0,FFpp,FFpp,real,8,64,64,"[64, 30]",FaceForensics++_C23/original/557.mp4
ffpp_real_558,0,FFpp,FFpp,real,8,67,64,"[64, 30]",FaceForensics++_C23/original/558.mp4
ffpp_real_559,0,FFpp,FFpp,real,5,67,64,"[64, 30]",FaceForensics++_C23/original/559.mp4
ffpp_real_560,0,FFpp,FFpp,real,5,70,64,"[64, 30]",FaceForensics++_C23/original/560.mp4
ffpp_real_561,0,FFpp,FFpp,real,6,70,64,"[64, 30]",FaceForensics++_C23/original/561.mp4
ffpp_real_562,0,FFpp,FFpp,real,7,67,64,"[64, 30]",FaceForensics++_C23/original/562.mp4
ffpp_real_563,0,FFpp,FFpp,real,6,65,64,"[64, 30]",FaceForensics++_C23/original/563.mp4
ffpp_real_564,0,FFpp,FFpp,real,10,65,64,"[64, 30]",FaceForensics++_C23/original/564.mp4
ffpp_real_565,0,FFpp,FFpp,real,7,62,64,"[64, 30]",FaceForensics++_C23/original/565.mp4
ffpp_real_566,0,FFpp,FFpp,real,11,66,64,"[64, 30]",FaceForensics++_C23/original/566.mp4
ffpp_real_567,0,FFpp,FFpp,real,5,68,64,"[64, 30]",FaceForensics++_C23/original/567.mp4
ffpp_real_568,0,FFpp,FFpp,real,9,64,64,"[64, 30]",FaceForensics++_C23/original/568.mp4
ffpp_real_569,0,FFpp,FFpp,real,5,67,64,"[64, 30]",FaceForensics++_C23/original/569.mp4
ffpp_real_570,0,FFpp,FFpp,real,7,62,64,"[64, 30]",FaceForensics++_C23/original/570.mp4
ffpp_real_571,0,FFpp,FFpp,real,9,64,64,"[64, 30]",FaceForensics++_C23/original/571.mp4
ffpp_real_572,0,FFpp,FFpp,real,5,70,64,"[64, 30]",FaceForensics++_C23/original/572.mp4
ffpp_real_573,0,FFpp,FFpp,real,10,62,64,"[64, 30]",FaceForensics++_C23/original/573.mp4
ffpp_real_574,0,FFpp,FFpp,real,8,64,64,"[64, 30]",FaceForensics++_C23/original/574.mp4
ffpp_real_575,0,FFpp,FFpp,real,9,62,64,"[64, 30]",FaceForensics++_C23/original/575.mp4
ffpp_real_576,0,FFpp,FFpp,real,7,66,64,"[64, 30]",FaceForensics++_C23/original/576.mp4
ffpp_real_577,0,FFpp,FFpp,real,5,69,64,"[64, 30]",FaceForensics++_C23/original/577.mp4
ffpp_real_578,0,FFpp,FFpp,real,9,63,64,"[64, 30]",FaceForensics++_C23/original/578.mp4
ffpp_real_579,0,FFpp,FFpp,real,7,68,64,"[64, 30]",FaceForensics++_C23/original/579.mp4
ffpp_real_580,0,FFpp,FFpp,real,5,59,64,"[64, 30]",FaceForensics++_C23/original/580.mp4
ffpp_real_581,0,FFpp,FFpp,real,6,64,64,"[64, 30]",FaceForensics++_C23/original/581.mp4
ffpp_real_582,0,FFpp,FFpp,real,7,62,64,"[64, 30]",FaceForensics++_C23/original/582.mp4
ffpp_real_583,0,FFpp,FFpp,real,7,68,64,"[64, 30]",FaceForensics++_C23/original/583.mp4
ffpp_real_584,0,FFpp,FFpp,real,7,68,64,"[64, 30]",FaceForensics++_C23/original/584.mp4
ffpp_real_585,0,FFpp,FFpp,real,6,60,64,"[64, 30]",FaceForensics++_C23/original/585.mp4
ffpp_real_586,0,FFpp,FFpp,real,6,64,64,"[64, 30]",FaceForensics++_C23/original/586.mp4
ffpp_real_587,0,FFpp,FFpp,real,10,63,64,"[64, 30]",FaceForensics++_C23/original/587.mp4
ffpp_real_588,0,FFpp,FFpp,real,8,68,64,"[64, 30]",FaceForensics++_C23/original/588.mp4
ffpp_real_589,0,FFpp,FFpp,real,11,63,64,"[64, 30]",FaceForensics++_C23/original/589.mp4
ffpp_real_590,0,FFpp,FFpp,real,9,67,64,"[64, 30]",FaceForensics++_C23/original/590.mp4
ffpp_real_591,0,FFpp,FFpp,real,8,68,64,"[64, 30]",FaceForensics++_C23/original/591.mp4
ffpp_real_592,0,FFpp,FFpp,real,6,64,64,"[64, 30]",FaceForensics++_C23/original/592.mp4
ffpp_real_593,0,FFpp,FFpp,real,8,67,64,"[64, 30]",FaceForensics++_C23/original/593.mp4
ffpp_real_594,0,FFpp,FFpp,real,5,59,64,"[64, 30]",FaceForensics++_C23/original/594.mp4
ffpp_real_595,0,FFpp,FFpp,real,9,63,64,"[64, 30]",FaceForensics++_C23/original/595.mp4
ffpp_real_596,0,FFpp,FFpp,real,9,62,64,"[64, 30]",FaceForensics++_C23/original/596.mp4
ffpp_real_597,0,FFpp,FFpp,real,5,60,64,"[64, 30]",FaceForensics++_C23/original/597.mp4
ffpp_real_598,0,FFpp,FFpp,real,11,63,64,"[64, 30]",FaceForensics++_C23/original/598.mp4
ffpp_real_599,0,FFpp,FFpp,real,6,67,64,"[64, 30]",FaceForensics++_C23/original/599.mp4
ffpp_real_600,0,FFpp,FFpp,real,6,65,64,"[64, 30]",FaceForensics++_C23/original/600.mp4
ffpp_real_601,0,FFpp,FFpp,real,6,61,64,"[64, 30]",FaceForensics++_C23/original/601.mp4
ffpp_real_602,0,FFpp,FFpp,real,10,67,64,"[64, 30]",FaceForensics++_C23/original/602.mp4
ffpp_real_603,0,FFpp,FFpp,real,5,60,64,"[64, 30]",FaceForensics++_C23/original/603.mp4
ffpp_real_604,0,FFpp,FFpp,real,13,64,64,"[64, 30]",FaceForensics++_C23/original/604.mp4
ffpp_real_605,0,FFpp,FFpp,real,10,67,64,"[64, 30]",FaceForensics++_C23/original/605.mp4
ffpp_real_606,0,FFpp,FFpp,real,6,65,64,"[64, 30]",FaceForensics++_C23/original/606.mp4
ffpp_real_607,0,FFpp,FFpp,real,7,65,64,"[64, 30]",FaceForensics++_C23/original/607.mp4
ffpp_real_608,0,FFpp,FFpp,real,19,64,64,"[64, 30]",FaceForensics++_C23/original/608.mp4
ffpp_real_609,0,FFpp,FFpp,real,8,62,64,"[64, 30]",FaceForensics++_C23/original/609.mp4
ffpp_real_610,0,FFpp,FFpp,real,6,66,64,"[64, 30]",FaceForensics++_C23/original/610.mp4
ffpp_real_611,0,FFpp,FFpp,real,10,65,64,"[64, 30]",FaceForensics++_C23/original/611.mp4
ffpp_real_612,0,FFpp,FFpp,real,7,60,64,"[64, 30]",FaceForensics++_C23/original/612.mp4
ffpp_real_613,0,FFpp,FFpp,real,6,70,64,"[64, 30]",FaceForensics++_C23/original/613.mp4
ffpp_real_614,0,FFpp,FFpp,real,8,64,64,"[64, 30]",FaceForensics++_C23/original/614.mp4
ffpp_real_615,0,FFpp,FFpp,real,7,65,64,"[64, 30]",FaceForensics++_C23/original/615.mp4
ffpp_real_616,0,FFpp,FFpp,real,10,67,64,"[64, 30]",FaceForensics++_C23/original/616.mp4
ffpp_real_617,0,FFpp,FFpp,real,5,63,64,"[64, 30]",FaceForensics++_C23/original/617.mp4
ffpp_real_618,0,FFpp,FFpp,real,6,64,64,"[64, 30]",FaceForensics++_C23/original/618.mp4
ffpp_real_619,0,FFpp,FFpp,real,5,61,64,"[64, 30]",FaceForensics++_C23/original/619.mp4
ffpp_real_620,0,FFpp,FFpp,real,10,63,64,"[64, 30]",FaceForensics++_C23/original/620.mp4
ffpp_real_621,0,FFpp,FFpp,real,6,62,64,"[64, 30]",FaceForensics++_C23/original/621.mp4
ffpp_real_622,0,FFpp,FFpp,real,6,62,64,"[64, 30]",FaceForensics++_C23/original/622.mp4
ffpp_real_623,0,FFpp,FFpp,real,6,59,64,"[64, 30]",FaceForensics++_C23/original/623.mp4
ffpp_real_624,0,FFpp,FFpp,real,5,70,64,"[64, 30]",FaceForensics++_C23/original/624.mp4
ffpp_real_625,0,FFpp,FFpp,real,5,67,64,"[64, 30]",FaceForensics++_C23/original/625.mp4
ffpp_real_626,0,FFpp,FFpp,real,15,65,64,"[64, 30]",FaceForensics++_C23/original/626.mp4
ffpp_real_627,0,FFpp,FFpp,real,6,63,64,"[64, 30]",FaceForensics++_C23/original/627.mp4
ffpp_real_628,0,FFpp,FFpp,real,14,64,64,"[64, 30]",FaceForensics++_C23/original/628.mp4
ffpp_real_629,0,FFpp,FFpp,real,15,66,64,"[64, 30]",FaceForensics++_C23/original/629.mp4
ffpp_real_630,0,FFpp,FFpp,real,7,61,64,"[64, 30]",FaceForensics++_C23/original/630.mp4
ffpp_real_631,0,FFpp,FFpp,real,7,61,64,"[64, 30]",FaceForensics++_C23/original/631.mp4
ffpp_real_632,0,FFpp,FFpp,real,7,61,64,"[64, 30]",FaceForensics++_C23/original/632.mp4
ffpp_real_633,0,FFpp,FFpp,real,8,64,64,"[64, 30]",FaceForensics++_C23/original/633.mp4
ffpp_real_634,0,FFpp,FFpp,real,5,68,64,"[64, 30]",FaceForensics++_C23/original/634.mp4
ffpp_real_635,0,FFpp,FFpp,real,12,64,64,"[64, 30]",FaceForensics++_C23/original/635.mp4
ffpp_real_636,0,FFpp,FFpp,real,5,67,64,"[64, 30]",FaceForensics++_C23/original/636.mp4
ffpp_real_637,0,FFpp,FFpp,real,8,64,64,"[64, 30]",FaceForensics++_C23/original/637.mp4
ffpp_real_638,0,FFpp,FFpp,real,11,64,64,"[64, 30]",FaceForensics++_C23/original/638.mp4
ffpp_real_639,0,FFpp,FFpp,real,10,67,64,"[64, 30]",FaceForensics++_C23/original/639.mp4
ffpp_real_640,0,FFpp,FFpp,real,5,62,64,"[64, 30]",FaceForensics++_C23/original/640.mp4
ffpp_real_641,0,FFpp,FFpp,real,5,70,64,"[64, 30]",FaceForensics++_C23/original/641.mp4
ffpp_real_642,0,FFpp,FFpp,real,9,64,64,"[64, 30]",FaceForensics++_C23/original/642.mp4
ffpp_real_643,0,FFpp,FFpp,real,6,61,64,"[64, 30]",FaceForensics++_C23/original/643.mp4
ffpp_real_644,0,FFpp,FFpp,real,6,69,64,"[64, 30]",FaceForensics++_C23/original/644.mp4
ffpp_real_645,0,FFpp,FFpp,real,9,62,64,"[64, 30]",FaceForensics++_C23/original/645.mp4
ffpp_real_646,0,FFpp,FFpp,real,7,63,64,"[64, 30]",FaceForensics++_C23/original/646.mp4
ffpp_real_647,0,FFpp,FFpp,real,11,64,64,"[64, 30]",FaceForensics++_C23/original/647.mp4
ffpp_real_648,0,FFpp,FFpp,real,7,68,64,"[64, 30]",FaceForensics++_C23/original/648.mp4
ffpp_real_649,0,FFpp,FFpp,real,15,62,64,"[64, 30]",FaceForensics++_C23/original/649.mp4
ffpp_real_650,0,FFpp,FFpp,real,11,63,64,"[64, 30]",FaceForensics++_C23/original/650.mp4
ffpp_real_651,0,FFpp,FFpp,real,6,64,64,"[64, 30]",FaceForensics++_C23/original/651.mp4
ffpp_real_652,0,FFpp,FFpp,real,7,66,64,"[64, 30]",FaceForensics++_C23/original/652.mp4
ffpp_real_653,0,FFpp,FFpp,real,11,67,64,"[64, 30]",FaceForensics++_C23/original/653.mp4
ffpp_real_654,0,FFpp,FFpp,real,6,69,64,"[64, 30]",FaceForensics++_C23/original/654.mp4
ffpp_real_655,0,FFpp,FFpp,real,11,62,64,"[64, 30]",FaceForensics++_C23/original/655.mp4
ffpp_real_656,0,FFpp,FFpp,real,8,64,64,"[64, 30]",FaceForensics++_C23/original/656.mp4
ffpp_real_657,0,FFpp,FFpp,real,9,61,64,"[64, 30]",FaceForensics++_C23/original/657.mp4
ffpp_real_658,0,FFpp,FFpp,real,6,68,64,"[64, 30]",FaceForensics++_C23/original/658.mp4
ffpp_real_659,0,FFpp,FFpp,real,16,63,64,"[64, 30]",FaceForensics++_C23/original/659.mp4
ffpp_real_660,0,FFpp,FFpp,real,5,68,64,"[64, 30]",FaceForensics++_C23/original/660.mp4
ffpp_real_661,0,FFpp,FFpp,real,8,65,64,"[64, 30]",FaceForensics++_C23/original/661.mp4
ffpp_real_662,0,FFpp,FFpp,real,8,62,64,"[64, 30]",FaceForensics++_C23/original/662.mp4
ffpp_real_663,0,FFpp,FFpp,real,5,64,64,"[64, 30]",FaceForensics++_C23/original/663.mp4
ffpp_real_664,0,FFpp,FFpp,real,5,59,64,"[64, 30]",FaceForensics++_C23/original/664.mp4
ffpp_real_665,0,FFpp,FFpp,real,5,65,64,"[64, 30]",FaceForensics++_C23/original/665.mp4
ffpp_real_666,0,FFpp,FFpp,real,6,64,64,"[64, 30]",FaceForensics++_C23/original/666.mp4
ffpp_real_667,0,FFpp,FFpp,real,7,67,64,"[64, 30]",FaceForensics++_C23/original/667.mp4
ffpp_real_668,0,FFpp,FFpp,real,6,67,64,"[64, 30]",FaceForensics++_C23/original/668.mp4
ffpp_real_669,0,FFpp,FFpp,real,8,62,64,"[64, 30]",FaceForensics++_C23/original/669.mp4
ffpp_real_670,0,FFpp,FFpp,real,8,61,64,"[64, 30]",FaceForensics++_C23/original/670.mp4
